,id,owner,pool,token0,token1,tickLower,tickUpper,liquidity,collectedFeesToken0,collectedFeesToken1,transaction,feeGrowthInside0LastX128,feeGrowthInside1LastX128
56,577362,0xee8595c67193c49ceac73cbeb9c0efa83ef00f62,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199960'},{'tickIdx': '202670'},8478841336616805,0,0,{'id': '0x8f6032f792f46dd9cdf57fa5063cdd1275c2737330edfca798bbe3aa96194c2d'},716279353707226999180349978626081,470117507273923471409549625040892376364701
57,469252,0x86be376efe8d5688a4e5d8e9b61f7273b0342fd0,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '200530'},{'tickIdx': '202550'},8475398956700875,0,0,{'id': '0x45fe25af0ef715b522b7a36c3ecfb839f639356a2bcf8d4d0d7981a44bf69379'},115792089237316195423570985008687907853269984273048469813690880283940330382577,115792089237316195423570985008687907515079154009722682710989554449715618743488
58,578055,0x8e7f28e155ca73f840d60037f0ff8766b5424e47,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '192480'},{'tickIdx': '203220'},8400774110512664,0,0,{'id': '0xec1a4066f5455a25b8cefdfe18271084d6e24fda63c168e1613e414904ac5b09'},2616571429664665040471268255489640,1081732215538546798499331495343359440827328
59,550833,0x3725c284aef8191035785d30b593762c1d45e745,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '200410'},{'tickIdx': '201310'},8368135670151642,0,0,{'id': '0x4c3f57163a895c78055ba7ac7efadd15519c0d9091bf9169286b3dc0323ef5b8'},458819333146650236963188220400028,317561560479350933378195740210436298748087
60,544008,0xc0beefeed699f6d6a08397fcbf8fbadf9f83eb5d,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201010'},{'tickIdx': '201110'},8357336813346982,0,0,{'id': '0xe4fab338ac2c5a9e8b83f4b995b1836158939bcfb06346cca6783e5110ec56df'},463981438305090575591558320747219,318568931440965070394816557121569515523870
61,538650,0x192bdd30d272aabc2b1c3c719c518f0f2d10cc60,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199790'},{'tickIdx': '201110'},8222466444782617,0,0,{'id': '0x802fba2590e2cf1d4cf42b6d392806c8260053497d2ea6691ebced29ddb5066b'},1010565632239998335932710054795117,687526173532578546025049705544227461276985
62,26159,0x6777b57f03d64fd90f51dae0cd92ee3b57361c6a,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '194760'},{'tickIdx': '204960'},8212124932521760,0,0,{'id': '0xb4664fb72eb8ff3128c20408b8713c36dcf0ab563565793546d78230c24022b0'},1732459709522450266292507202624646,711459964365210946763004926954849106522769
63,488596,0x3dc606ce9cca12196917a3267a8ae7008e018958,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '198400'},{'tickIdx': '201820'},8210639849689652,0,0,{'id': '0x8e83fb9b6acfa50cc67ad59aec5ae44d3c22bc3b2d160c80c56c145054c6e286'},515955323074756792716162263867050,262325434376362388105832788271533071449714
64,579172,0xbfcc69fc648d2892e08b7c0c68efe52d558fe483,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '202010'},{'tickIdx': '203010'},8187251140678576,0,0,{'id': '0x0d1daf28a51fd4f12868f629a0cb246a5e1bcb7bc048d18476e1570fd5e09d4a'},14544951731086700073975573643119,8349627877047670778236171118729822933179
65,495141,0x088116a903b1546e011bde600f721da794240f80,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '200220'},{'tickIdx': '202020'},8076647330926004,0,0,{'id': '0x24d13162fc6b0a08f4f81a28ff5bd07ef4affe994254e23be2efb2e4b88847ad'},419389770772610229400438363099355,226538755764140691029027077176264922810934
66,88726,0x6777b57f03d64fd90f51dae0cd92ee3b57361c6a,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '196160'},{'tickIdx': '206190'},8066746368940725,0,0,{'id': '0xd2f06c4a0d7da49949d4e98b072a91a6556a587784756aab1aac709a34bd62f8'},0,0
67,563283,0x8692f704a20d11be3b32de68656651b5291ed26c,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '200160'},{'tickIdx': '202800'},8060426859472831,0,0,{'id': '0xab70fcf13d4aeebbb9ed0f4929c24a8df15153ce29d117ea91f423fcdce2707e'},634179601084998035703770985115026,360272031350467101341806268117781762243526
68,429126,0xeb62fd05dc1a9671ef108a6890593ad727400be4,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '190760'},{'tickIdx': '197690'},8008933170518698,0,0,{'id': '0x877bb36d3a3430f8322d3442da5575e34209dc7e48ca4b6faafe1462c1e6e0e9'},115792089237316195423570985008687907853269983516962527402500141634249091862374,115792089237316195423570985008687907129740430046745253606185976183330014186444
69,488807,0xdb3aa70f9f4d83c6c49c01d18866227e5fd32a7c,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '198980'},{'tickIdx': '200580'},7993934029419755,0,0,{'id': '0x2054b490875301d9dc594546d4355ff2d08b0e0e9c0bba1095aa8e812cf350f6'},191460627727598498528815795245769,92830880471789192127609081938341057402912
70,272010,0x29ac2a55b2102d6fabcf16bbf56bfb20cf0bf90b,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '193710'},{'tickIdx': '210820'},7952536320912254,0,0,{'id': '0xf0caae392cde946f1371d8fbef81d892759958bf089d756e210a076baaa752db'},5153918776765612170129893440483,3436742702665485443784849572326345920469
71,573037,0x533792e70eba5bf7b40c32645a10e0b7ed0fa866,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201280'},{'tickIdx': '208330'},7859756357968773,0,0,{'id': '0x4fae2d746082a479bac2897c613dd8fbb1231a5fb48d38d1093b4996c88cd206'},828361425400286685778519407466761,596972938375470493309650376922136167959744
72,304678,0x32d2d8a08e29668492724b83d81c750123b6b905,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '195900'},{'tickIdx': '209760'},7791155269698129,0,0,{'id': '0xbd9afd9942d0b0d5af13422d942da655f67f08010af3bfd01550aff0e2cde3ac'},2264898527057107830133658662165374,1219877775190746243692023158357078912812280
73,302619,0x5982e54a3d3e2700e47f4121a7589259b61d8596,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '202540'},{'tickIdx': '204240'},7679778935322332,0,0,{'id': '0xcdfc69dc99117a7006890959c92865d60e2ab841a574be10cb03265ea6da329a'},76735138620861074197769636066021,51205522436327524812076752002078019540054
74,520594,0x7b633fc4b43239022817c507467b0ce75a3525d3,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199380'},{'tickIdx': '200860'},7576684268738363,0,0,{'id': '0xeba89fa154676a197508457062c2405d69b51421ac18fc673914ab198ddf7507'},223627178464878935935422357297291,112719800168479595321336595351820978901434
75,579453,0x6bf87989645fc66b5f6b6590bcdeb946f3f1537c,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201370'},{'tickIdx': '204680'},7556611184123367,0,0,{'id': '0x22a3fe7c72905998e7c0e5c5de2b9b8468f551d5f6c5667100269ab4250e5c5c'},533293480926027461176040141104038,363079097759207881886747356552357526453482
76,190523,0x65bf246ee72370855c3c8064ce68101dac9c1720,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '194630'},{'tickIdx': '197690'},7545811716378278,0,0,{'id': '0x767cbf17dbb7e16078d633949234b4a9167eff07f182d9f03aae172fa578d0bf'},700197919919654488260667485582829,237831931883259688101284712096377983744381
77,462973,0xf067396f8bf6be6241029d191ea2ecfe7bcd8422,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '200310'},{'tickIdx': '205420'},7525297081621336,0,0,{'id': '0x4326b7d940b77f0503de1ebefa4652a1c067563f4a7e94d4c090ba6be10b335c'},846718933356836955580271578141032,536319953121771692636281868635296232007859
78,270429,0x87d3ee8cc75c3916e3b6f56e307aadcd3afeff68,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '203190'},{'tickIdx': '203920'},7500972438780182,0,0,{'id': '0x9ed7b7544d3c366c91a9b83ffed1505405a6adc87ecfb87c1e3e5b3d598556d7'},210792891968860113920866197834346,183944408393311846356320144934967092826095
79,497179,0x0285725f0e133d0e78c9db7a1a251d05b374db3a,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199980'},{'tickIdx': '201240'},7422003255512731,0,0,{'id': '0xf5f690323d5c45375490a980f858c84504a3732ee3f1091e37cf2e82d7b492d1'},304134859868384855171802517963940,159008485705603295275176747467212808902220
80,238711,0x7057705a011967484e288c23f7874881d346d20a,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199980'},{'tickIdx': '200100'},7392833241311435,0,0,{'id': '0x909d267bc7fb0b06086d2d230455e33a82f563f7e5ed28de384e15f8a14c8f9f'},15738882486057393765669563067413,7752862565170408854413754906945264105337
81,465427,0xbcb27bc5106528dda8573dbfa7240254a1fcf7e5,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '189320'},{'tickIdx': '208300'},7381456827326972,0,0,{'id': '0x154dafc92cebdbb4b6bd8086e6ea3644528b08e3a218c2417537ed389fdeed42'},2330647087513108635228775304802544,1119565413641118799292194008841153778034416
82,553956,0x3473b873e8f75d670766844876328129e8b887f0,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '204240'},{'tickIdx': '205850'},7374686416963100,0,0,{'id': '0x603dc5d1d67dfa3973f7fc5314ff28b198ae74eb74896e6fb81b4618e97d4601'},343106128699845979916831191584963,290635955753679583305382056485408119461512
83,577919,0x1f69a77d45df36aed2d1b54eb15ac54b5997c077,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '202540'},{'tickIdx': '203190'},7313075797977156,0,0,{'id': '0x6dcb077e0c9a630273794563238f8dad3b641d995046f6aa7e4477341188cbbb'},140879040244909527044837743107854,90561147863673247667668490217577365247487
84,473861,0x0c6aad736e283f6613bf8acc3f41dfeb15629889,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201090'},{'tickIdx': '202240'},7311813237296393,0,0,{'id': '0x45ef703f7c4fbbb9356394e76d38df1be958c45fccc1c31a3c288ee620638b0a'},172966537297975622617335100007497,99459638650153849526050544374872173307715
85,364227,0x6173cbc01a151738a665755491461d9b4eeea491,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '198060'},{'tickIdx': '210360'},7305128282929067,0,0,{'id': '0xd21c3bdd76dc12ba64399fd4e0a9e92a4311dea2a2bc351b601eba12132cda36'},1608733727145966332882936251561709,980457662408198733690144238184827077954194
86,573040,0x477e8cceafc3771408d653990809df135d996c07,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201660'},{'tickIdx': '201740'},7301609480314875,0,0,{'id': '0xa6b3f070b910edd9ad82c9b7c0d14f929920d9f0202ce699119384931674b304'},408099442395242866398037997245792,287355846578544933768477773377964135148695
87,415312,0xca70c738ae23a8a0c46dd5e29f5bde668807a584,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '200310'},{'tickIdx': '203870'},7263519581687221,0,0,{'id': '0x88fc146b6de82d7a9c0c7f9e19fe58324bcb0485360120c1f782166da51e0728'},646507599883979558264525464279738,379733971416798342502691479182327099412089
88,173241,0xcd73fcaf7dd36aaa65b55343903367941e005993,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '190680'},{'tickIdx': '195540'},7250855158766704,0,0,{'id': '0xace8d5f3cb71d16dafbc2782df4931a543e79d1cb5f52bc3f66c744a39e383da'},703070525690983306877113080455938,187070212004066371675072355752951050335292
89,529791,0xedff952d2a318cd14663c0440d2eff4ff3ebd5cb,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199480'},{'tickIdx': '202780'},7213125147969004,0,0,{'id': '0x6c8b4f50362be60415dd803bdeba301b7722ff1e0d5cab07a1a6c0fab783d817'},872501530262665500085017823378382,557198413275897793494951477407467015798566
90,572737,0x533792e70eba5bf7b40c32645a10e0b7ed0fa866,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201360'},{'tickIdx': '209700'},7192642652810141,0,0,{'id': '0xf3f16f7a051ff297040f1e6dcb696608769c19cfc8dee90b11de368dde9794e4'},877889177830109569814462983337966,639523422635338479746060343892986771801702
91,490306,0xa9f3aa78275b475b3dafa09a73982a8ace6a358c,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199650'},{'tickIdx': '201420'},7186381820563285,0,0,{'id': '0x1f65ea1c67c00c74bfbf733cc6208cbd63b7b4ecd62c693f765235bc4dacf910'},115792089237316195423570985008687907853269983918169338385626478719085408698643,115792089237316195423570985008687907303000307891258342777771518369273802872278
92,189515,0xdb2885612552e0effc6851ea6a367c4534c09eb1,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '189660'},{'tickIdx': '203520'},7131491985058472,0,0,{'id': '0x465ca9287168e3ab106e7c9392bee503545d4a8dd2b94c5ead4aaf82b1d4129b'},2569428147210528969699530309675186,1074936757205903873757550085280897526526900
93,547539,0xedbe5cf4e846102b85b952fa1dadd0dfb0f58aaf,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201150'},{'tickIdx': '201250'},7096116694449157,0,0,{'id': '0x9a7086700f143c2dad8bbd24a1a2640f2075a588313f370dbcd84670597d550f'},115792089237316195423570985008687907853269984337712203264618184041126472384335,115792089237316195423570985008687907597280453898336928643677950410644777633163
94,221778,0x23954fc84cf4c2ef9f5d805707f23cc942eac092,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '195300'},{'tickIdx': '196320'},7089965738828687,0,0,{'id': '0xde086bcc336638c985a019e0861eeb144c6a6fdf4d9b7f2585733669352eb279'},796417700389561064802656937270350,310408321519157426687324303858043365790245
95,576682,0x6724c9b60d13637c13352b2737ddf325f592320e,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201960'},{'tickIdx': '202680'},6957501072118846,0,0,{'id': '0xab835284c4507265b8342279b3f94434a631e4cc3a5efb9fc44107161473257b'},179928278001671210232577974407463,110821490157585408767042151606815358793969
96,470546,0x2672c55a17b8857725259f52fc0521c8c3f8d812,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199600'},{'tickIdx': '203680'},6943830717859155,0,0,{'id': '0x9e7318ceb5498ba1592c498d06bd6f235be8e35e7d941572184faef3397c920e'},1043072508487382822495794662183725,704813797040280989034906467529085460669680
97,345371,0x2d92441144e294d8eced55838d7665d04d64ea09,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '202530'},{'tickIdx': '204990'},6939965696533228,0,0,{'id': '0xad5727ee6112b2f8e1602aa4dd909d1dcd1d38b5ae62a7ab9a4f8a2bfe209b00'},125359194637953023459040346495142,92442920531329736152222557007836495038070
98,164317,0xf4b6f000eeb76c2e6448ac333d8e2938cc16c9c9,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '191640'},{'tickIdx': '194460'},6864510172909708,0,0,{'id': '0x23c26ce65cb92dfbd8b11129da88407b074eaa31c04a4f9b671412716f3e0433'},425126296858309935512441452123069,106235904120437642376107954090679167862809
99,507098,0xd603d7820ef3f8b56b4a6ec97d61c32828948bc9,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '193380'},{'tickIdx': '210660'},6851089666326812,0,0,{'id': '0x4ab67f6c8ead3d84250ee9b0f443be885eeb1670afb2ed965e81c7b790580d46'},2888823371304548873116914108671944,1408742840417935081189138075598487953825736
0,442925,0xe31aec7168259c8f7ccdad01acade55d59977624,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201790'},{'tickIdx': '203320'},10424918442929966,0,0,{'id': '0xf73975e016687ba8dd55d586d0a7214ca5ef0e321f907609a5557c345c17c087'},514505745729214947342052403637881,373504386638462552268185663771703907530576
1,507100,0xd603d7820ef3f8b56b4a6ec97d61c32828948bc9,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '195600'},{'tickIdx': '208140'},10411107736635912,0,0,{'id': '0xd05a926f720ebfcb2d59ce3b96618fa2f7fc340a74915f6d1f5f51875d2b8374'},2380462390644742506559559869076186,1262327106211468029848886750569730016085009
2,318480,0x75e126db7f730fada6c3b879413bea339a357e50,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '197580'},{'tickIdx': '211440'},10385559842583379,0,0,{'id': '0xc75c2adae1cc364c768204b933692366956d8c00fc5a76a9f49271075ffcbfc0'},1844527766978346246934127453511682,1085547535554687431367945994907187414042416
3,421351,0xd21d002ed94c715629638a791ba28df46e1c25b5,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '192180'},{'tickIdx': '201360'},10376563656967360,0,0,{'id': '0x4b65656258d0759dac8ec52f0a4afbfe98926b45885affe76e1088bcb272830f'},2151602498903304466744037049893859,790055811379227106804526250137494465650648
4,577964,0x8af1f6bf509d3e552a3f46d29c9536a4d356dab8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '200560'},{'tickIdx': '205430'},10319729231733562,0,0,{'id': '0x83e3c89b05a33b5d43a53327cb079662587c28356a7569ce3626b5f6ceb0fcea'},839792677017371902861832106932616,541892885252151829843302339995612626580340
5,8045,0xe0a013a77c2efef233dbcf2175fc2681baee47e5,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '357780'},{'tickIdx': '357900'},10305462502255827,0,0,{'id': '0xa9d143a84dd3351e451c459ab6626982bb2d3f8b3e0a484851dbf938d3163376'},0,0
6,537933,0x95f51a9b425f73428357f2c4acc8a32e6845f78f,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '200220'},{'tickIdx': '201120'},10282162368435478,0,0,{'id': '0x480d8763e53fdfdc351ce822861b7174d277ad61233bbc9f2c6a8069aee4b275'},236080572733191946852066094874086,123220299868180029620539725617505245856120
7,577010,0x9a0e0723962b39a9c22873ddaf25aa5894ab1fc9,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199970'},{'tickIdx': '202590'},10205833045981494,0,0,{'id': '0x68be0c98e6a5471cf67a46fbe2febec2cf89c17571f4e7803ebd7482bbbae6ab'},846178892455177567513727117045431,563039862403195726857700355256240200875718
8,474911,0x8ca11f594156fe12e8a8b69925b8b5f4bff88b6a,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201540'},{'tickIdx': '214200'},10165458189716217,0,0,{'id': '0x106cd71321567456f3e82fdbcc8d04818607d65b650f6db08b2990b9cad7ba7d'},798010813665633196731122124856526,592415683938906170556352398653217854266152
9,522993,0xab0f88d49a4c80fbada18715c7233373078e6cd9,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '201690'},{'tickIdx': '202910'},10121237530302916,0,0,{'id': '0x8ebbdb8226473d28e7b67ecf427e7e862a3b31b88da7121de44a960b0bb071b0'},19234941799598518611562632838650,11270586157620829801210684127183920192519
10,241051,0x6173cbc01a151738a665755491461d9b4eeea491,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '195060'},{'tickIdx': '200940'},10111981734371822,0,0,{'id': '0x2f938c2876bd5ecf0ec4b6efb1d34d9349694227c199d7e5b5c7a049da867e0a'},1539563418898900697897430565456521,617218545779764314801873460343895699836665
11,510594,0x78793cdab0f2b3c6431fc0ac71db2a3376eeb93f,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947543622.91073'}","{'symbol': 'WETH', 'volume': '388777481.593043605757206969'}",{'tickIdx': '199380'},{'tickIdx': '203160'},10018617794340666,0,0,{'id': '0x663f2c194b90a6922da271f2cd6e132eb61df56a757a6d78ac482330ca5ca261'},852252656265208941720608761183261,477254082783617032893846031030889440005169
